after,after_request_id,after_request_sequence,after_status,alias,before,before_request_id,before_request_sequence,before_status,block,both_measured,included,order_sequence,painter_id,template_id,weight
style_instruction,b0001-W1-paul_cezanne-style_instruction-gpt-image-2,868,measured,gpt-image-2,by_name,b0001-W1-paul_cezanne-by_name-gpt-image-2,867,measured,1,True,True,867,paul_cezanne,W1,0.015625
style_instruction,b0001-W2-paul_cezanne-style_instruction-gpt-image-2,601,measured,gpt-image-2,by_name,b0001-W2-paul_cezanne-by_name-gpt-image-2,602,measured,1,True,True,601,paul_cezanne,W2,0.015625
style_instruction,b0001-W3-paul_cezanne-style_instruction-gpt-image-2,804,measured,gpt-image-2,by_name,b0001-W3-paul_cezanne-by_name-gpt-image-2,806,measured,1,True,True,804,paul_cezanne,W3,0.015625
style_instruction,b0001-W4-paul_cezanne-style_instruction-gpt-image-2,714,measured,gpt-image-2,by_name,b0001-W4-paul_cezanne-by_name-gpt-image-2,716,measured,1,True,True,714,paul_cezanne,W4,0.015625
style_instruction,b0001-B1-paul_cezanne-style_instruction-gpt-image-2,942,measured,gpt-image-2,by_name,b0001-B1-paul_cezanne-by_name-gpt-image-2,944,measured,1,True,True,942,paul_cezanne,B1,0.015625
style_instruction,b0001-B2-paul_cezanne-style_instruction-gpt-image-2,755,measured,gpt-image-2,by_name,b0001-B2-paul_cezanne-by_name-gpt-image-2,754,measured,1,True,True,754,paul_cezanne,B2,0.015625
style_instruction,b0001-B3-paul_cezanne-style_instruction-gpt-image-2,581,measured,gpt-image-2,by_name,b0001-B3-paul_cezanne-by_name-gpt-image-2,579,measured,1,True,True,579,paul_cezanne,B3,0.015625
style_instruction,b0001-B4-paul_cezanne-style_instruction-gpt-image-2,799,measured,gpt-image-2,by_name,b0001-B4-paul_cezanne-by_name-gpt-image-2,800,measured,1,True,True,799,paul_cezanne,B4,0.015625
style_instruction,b0001-R1-paul_cezanne-style_instruction-gpt-image-2,931,measured,gpt-image-2,by_name,b0001-R1-paul_cezanne-by_name-gpt-image-2,932,measured,1,True,True,931,paul_cezanne,R1,0.015625
style_instruction,b0001-R2-paul_cezanne-style_instruction-gpt-image-2,890,measured,gpt-image-2,by_name,b0001-R2-paul_cezanne-by_name-gpt-image-2,888,measured,1,True,True,888,paul_cezanne,R2,0.015625
style_instruction,b0001-R3-paul_cezanne-style_instruction-gpt-image-2,824,measured,gpt-image-2,by_name,b0001-R3-paul_cezanne-by_name-gpt-image-2,822,measured,1,True,True,822,paul_cezanne,R3,0.015625
style_instruction,b0001-R4-paul_cezanne-style_instruction-gpt-image-2,636,measured,gpt-image-2,by_name,b0001-R4-paul_cezanne-by_name-gpt-image-2,637,measured,1,True,True,636,paul_cezanne,R4,0.015625
style_instruction,b0001-L1-paul_cezanne-style_instruction-gpt-image-2,842,measured,gpt-image-2,by_name,b0001-L1-paul_cezanne-by_name-gpt-image-2,841,measured,1,True,True,841,paul_cezanne,L1,0.015625
style_instruction,b0001-L2-paul_cezanne-style_instruction-gpt-image-2,904,measured,gpt-image-2,by_name,b0001-L2-paul_cezanne-by_name-gpt-image-2,905,measured,1,True,True,904,paul_cezanne,L2,0.015625
style_instruction,b0001-L3-paul_cezanne-style_instruction-gpt-image-2,688,measured,gpt-image-2,by_name,b0001-L3-paul_cezanne-by_name-gpt-image-2,687,measured,1,True,True,687,paul_cezanne,L3,0.015625
style_instruction,b0001-L4-paul_cezanne-style_instruction-gpt-image-2,624,measured,gpt-image-2,by_name,b0001-L4-paul_cezanne-by_name-gpt-image-2,626,measured,1,True,True,624,paul_cezanne,L4,0.015625
style_instruction,b0002-W1-paul_cezanne-style_instruction-gpt-image-2,1291,measured,gpt-image-2,by_name,b0002-W1-paul_cezanne-by_name-gpt-image-2,1290,measured,2,True,True,1290,paul_cezanne,W1,0.015625
style_instruction,b0002-W2-paul_cezanne-style_instruction-gpt-image-2,1269,measured,gpt-image-2,by_name,b0002-W2-paul_cezanne-by_name-gpt-image-2,1270,measured,2,True,True,1269,paul_cezanne,W2,0.015625
style_instruction,b0002-W3-paul_cezanne-style_instruction-gpt-image-2,1391,measured,gpt-image-2,by_name,b0002-W3-paul_cezanne-by_name-gpt-image-2,1390,measured,2,True,True,1390,paul_cezanne,W3,0.015625
style_instruction,b0002-W4-paul_cezanne-style_instruction-gpt-image-2,1377,measured,gpt-image-2,by_name,b0002-W4-paul_cezanne-by_name-gpt-image-2,1378,measured,2,True,True,1377,paul_cezanne,W4,0.015625
style_instruction,b0002-B1-paul_cezanne-style_instruction-gpt-image-2,1201,measured,gpt-image-2,by_name,b0002-B1-paul_cezanne-by_name-gpt-image-2,1200,measured,2,True,True,1200,paul_cezanne,B1,0.015625
style_instruction,b0002-B2-paul_cezanne-style_instruction-gpt-image-2,1067,measured,gpt-image-2,by_name,b0002-B2-paul_cezanne-by_name-gpt-image-2,1065,measured,2,True,True,1065,paul_cezanne,B2,0.015625
style_instruction,b0002-B3-paul_cezanne-style_instruction-gpt-image-2,1144,measured,gpt-image-2,by_name,b0002-B3-paul_cezanne-by_name-gpt-image-2,1145,measured,2,True,True,1144,paul_cezanne,B3,0.015625
style_instruction,b0002-B4-paul_cezanne-style_instruction-gpt-image-2,1183,measured,gpt-image-2,by_name,b0002-B4-paul_cezanne-by_name-gpt-image-2,1182,measured,2,True,True,1182,paul_cezanne,B4,0.015625
style_instruction,b0002-R1-paul_cezanne-style_instruction-gpt-image-2,1432,measured,gpt-image-2,by_name,b0002-R1-paul_cezanne-by_name-gpt-image-2,1431,measured,2,True,True,1431,paul_cezanne,R1,0.015625
style_instruction,b0002-R2-paul_cezanne-style_instruction-gpt-image-2,1110,measured,gpt-image-2,by_name,b0002-R2-paul_cezanne-by_name-gpt-image-2,1112,measured,2,True,True,1110,paul_cezanne,R2,0.015625
style_instruction,b0002-R3-paul_cezanne-style_instruction-gpt-image-2,1099,measured,gpt-image-2,by_name,b0002-R3-paul_cezanne-by_name-gpt-image-2,1098,measured,2,True,True,1098,paul_cezanne,R3,0.015625
style_instruction,b0002-R4-paul_cezanne-style_instruction-gpt-image-2,1234,measured,gpt-image-2,by_name,b0002-R4-paul_cezanne-by_name-gpt-image-2,1235,measured,2,True,True,1234,paul_cezanne,R4,0.015625
style_instruction,b0002-L1-paul_cezanne-style_instruction-gpt-image-2,1130,measured,gpt-image-2,by_name,b0002-L1-paul_cezanne-by_name-gpt-image-2,1128,measured,2,True,True,1128,paul_cezanne,L1,0.015625
style_instruction,b0002-L2-paul_cezanne-style_instruction-gpt-image-2,1331,measured,gpt-image-2,by_name,b0002-L2-paul_cezanne-by_name-gpt-image-2,1330,measured,2,True,True,1330,paul_cezanne,L2,0.015625
style_instruction,b0002-L3-paul_cezanne-style_instruction-gpt-image-2,1264,measured,gpt-image-2,by_name,b0002-L3-paul_cezanne-by_name-gpt-image-2,1265,measured,2,True,True,1264,paul_cezanne,L3,0.015625
style_instruction,b0002-L4-paul_cezanne-style_instruction-gpt-image-2,1403,measured,gpt-image-2,by_name,b0002-L4-paul_cezanne-by_name-gpt-image-2,1401,measured,2,True,True,1401,paul_cezanne,L4,0.015625
style_instruction,b0003-W1-paul_cezanne-style_instruction-gpt-image-2,1531,measured,gpt-image-2,by_name,b0003-W1-paul_cezanne-by_name-gpt-image-2,1530,measured,3,True,True,1530,paul_cezanne,W1,0.015625
style_instruction,b0003-W2-paul_cezanne-style_instruction-gpt-image-2,1601,measured,gpt-image-2,by_name,b0003-W2-paul_cezanne-by_name-gpt-image-2,1600,measured,3,True,True,1600,paul_cezanne,W2,0.015625
style_instruction,b0003-W3-paul_cezanne-style_instruction-gpt-image-2,1514,measured,gpt-image-2,by_name,b0003-W3-paul_cezanne-by_name-gpt-image-2,1513,measured,3,True,True,1513,paul_cezanne,W3,0.015625
style_instruction,b0003-W4-paul_cezanne-style_instruction-gpt-image-2,1738,measured,gpt-image-2,by_name,b0003-W4-paul_cezanne-by_name-gpt-image-2,1737,measured,3,True,True,1737,paul_cezanne,W4,0.015625
style_instruction,b0003-B1-paul_cezanne-style_instruction-gpt-image-2,1820,measured,gpt-image-2,by_name,b0003-B1-paul_cezanne-by_name-gpt-image-2,1818,measured,3,True,True,1818,paul_cezanne,B1,0.015625
style_instruction,b0003-B2-paul_cezanne-style_instruction-gpt-image-2,1721,measured,gpt-image-2,by_name,b0003-B2-paul_cezanne-by_name-gpt-image-2,1719,measured,3,True,True,1719,paul_cezanne,B2,0.015625
style_instruction,b0003-B3-paul_cezanne-style_instruction-gpt-image-2,1502,measured,gpt-image-2,by_name,b0003-B3-paul_cezanne-by_name-gpt-image-2,1500,measured,3,True,True,1500,paul_cezanne,B3,0.015625
style_instruction,b0003-B4-paul_cezanne-style_instruction-gpt-image-2,1898,measured,gpt-image-2,by_name,b0003-B4-paul_cezanne-by_name-gpt-image-2,1896,measured,3,True,True,1896,paul_cezanne,B4,0.015625
style_instruction,b0003-R1-paul_cezanne-style_instruction-gpt-image-2,1575,measured,gpt-image-2,by_name,b0003-R1-paul_cezanne-by_name-gpt-image-2,1576,measured,3,True,True,1575,paul_cezanne,R1,0.015625
style_instruction,b0003-R2-paul_cezanne-style_instruction-gpt-image-2,1482,measured,gpt-image-2,by_name,b0003-R2-paul_cezanne-by_name-gpt-image-2,1483,measured,3,True,True,1482,paul_cezanne,R2,0.015625
style_instruction,b0003-R3-paul_cezanne-style_instruction-gpt-image-2,1779,measured,gpt-image-2,by_name,b0003-R3-paul_cezanne-by_name-gpt-image-2,1781,measured,3,True,True,1779,paul_cezanne,R3,0.015625
style_instruction,b0003-R4-paul_cezanne-style_instruction-gpt-image-2,1702,measured,gpt-image-2,by_name,b0003-R4-paul_cezanne-by_name-gpt-image-2,1703,measured,3,True,True,1702,paul_cezanne,R4,0.015625
style_instruction,b0003-L1-paul_cezanne-style_instruction-gpt-image-2,1765,measured,gpt-image-2,by_name,b0003-L1-paul_cezanne-by_name-gpt-image-2,1766,measured,3,True,True,1765,paul_cezanne,L1,0.015625
style_instruction,b0003-L2-paul_cezanne-style_instruction-gpt-image-2,1704,measured,gpt-image-2,by_name,b0003-L2-paul_cezanne-by_name-gpt-image-2,1705,measured,3,True,True,1704,paul_cezanne,L2,0.015625
style_instruction,b0003-L3-paul_cezanne-style_instruction-gpt-image-2,1856,measured,gpt-image-2,by_name,b0003-L3-paul_cezanne-by_name-gpt-image-2,1854,measured,3,True,True,1854,paul_cezanne,L3,0.015625
style_instruction,b0003-L4-paul_cezanne-style_instruction-gpt-image-2,1669,measured,gpt-image-2,by_name,b0003-L4-paul_cezanne-by_name-gpt-image-2,1670,measured,3,True,True,1669,paul_cezanne,L4,0.015625
style_aspects,b0000-W1-paul_cezanne-style_aspects-gpt-image-2,235,measured,gpt-image-2,style_instruction,b0000-W1-paul_cezanne-style_instruction-gpt-image-2,236,measured,0,True,True,235,paul_cezanne,W1,0.015625
style_aspects,b0000-W2-paul_cezanne-style_aspects-gpt-image-2,174,measured,gpt-image-2,style_instruction,b0000-W2-paul_cezanne-style_instruction-gpt-image-2,175,measured,0,True,True,174,paul_cezanne,W2,0.015625
style_aspects,b0000-W3-paul_cezanne-style_aspects-gpt-image-2,81,measured,gpt-image-2,style_instruction,b0000-W3-paul_cezanne-style_instruction-gpt-image-2,82,measured,0,True,True,81,paul_cezanne,W3,0.015625
style_aspects,b0000-W4-paul_cezanne-style_aspects-gpt-image-2,242,measured,gpt-image-2,style_instruction,b0000-W4-paul_cezanne-style_instruction-gpt-image-2,240,measured,0,True,True,240,paul_cezanne,W4,0.015625
style_aspects,b0000-B1-paul_cezanne-style_aspects-gpt-image-2,357,measured,gpt-image-2,style_instruction,b0000-B1-paul_cezanne-style_instruction-gpt-image-2,359,measured,0,True,True,357,paul_cezanne,B1,0.015625
style_aspects,b0000-B2-paul_cezanne-style_aspects-gpt-image-2,413,measured,gpt-image-2,style_instruction,b0000-B2-paul_cezanne-style_instruction-gpt-image-2,411,measured,0,True,True,411,paul_cezanne,B2,0.015625
style_aspects,b0000-B3-paul_cezanne-style_aspects-gpt-image-2,44,measured,gpt-image-2,style_instruction,b0000-B3-paul_cezanne-style_instruction-gpt-image-2,43,measured,0,True,True,43,paul_cezanne,B3,0.015625
style_aspects,b0000-B4-paul_cezanne-style_aspects-gpt-image-2,316,measured,gpt-image-2,style_instruction,b0000-B4-paul_cezanne-style_instruction-gpt-image-2,315,measured,0,True,True,315,paul_cezanne,B4,0.015625
style_aspects,b0000-R1-paul_cezanne-style_aspects-gpt-image-2,214,measured,gpt-image-2,style_instruction,b0000-R1-paul_cezanne-style_instruction-gpt-image-2,213,measured,0,True,True,213,paul_cezanne,R1,0.015625
style_aspects,b0000-R2-paul_cezanne-style_aspects-gpt-image-2,448,measured,gpt-image-2,style_instruction,b0000-R2-paul_cezanne-style_instruction-gpt-image-2,449,measured,0,True,True,448,paul_cezanne,R2,0.015625
style_aspects,b0000-R3-paul_cezanne-style_aspects-gpt-image-2,479,measured,gpt-image-2,style_instruction,b0000-R3-paul_cezanne-style_instruction-gpt-image-2,477,measured,0,True,True,477,paul_cezanne,R3,0.015625
style_aspects,b0000-R4-paul_cezanne-style_aspects-gpt-image-2,287,measured,gpt-image-2,style_instruction,b0000-R4-paul_cezanne-style_instruction-gpt-image-2,285,measured,0,True,True,285,paul_cezanne,R4,0.015625
style_aspects,b0000-L1-paul_cezanne-style_aspects-gpt-image-2,85,measured,gpt-image-2,style_instruction,b0000-L1-paul_cezanne-style_instruction-gpt-image-2,86,measured,0,True,True,85,paul_cezanne,L1,0.015625
style_aspects,b0000-L2-paul_cezanne-style_aspects-gpt-image-2,90,measured,gpt-image-2,style_instruction,b0000-L2-paul_cezanne-style_instruction-gpt-image-2,91,measured,0,True,True,90,paul_cezanne,L2,0.015625
style_aspects,b0000-L3-paul_cezanne-style_aspects-gpt-image-2,10,measured,gpt-image-2,style_instruction,b0000-L3-paul_cezanne-style_instruction-gpt-image-2,11,measured,0,True,True,10,paul_cezanne,L3,0.015625
style_aspects,b0000-L4-paul_cezanne-style_aspects-gpt-image-2,439,measured,gpt-image-2,style_instruction,b0000-L4-paul_cezanne-style_instruction-gpt-image-2,440,measured,0,True,True,439,paul_cezanne,L4,0.015625
style_aspects,b0001-W1-paul_cezanne-style_aspects-gpt-image-2,869,measured,gpt-image-2,style_instruction,b0001-W1-paul_cezanne-style_instruction-gpt-image-2,868,measured,1,True,True,868,paul_cezanne,W1,0.015625
style_aspects,b0001-W2-paul_cezanne-style_aspects-gpt-image-2,600,measured,gpt-image-2,style_instruction,b0001-W2-paul_cezanne-style_instruction-gpt-image-2,601,measured,1,True,True,600,paul_cezanne,W2,0.015625
style_aspects,b0001-W3-paul_cezanne-style_aspects-gpt-image-2,805,measured,gpt-image-2,style_instruction,b0001-W3-paul_cezanne-style_instruction-gpt-image-2,804,measured,1,True,True,804,paul_cezanne,W3,0.015625
style_aspects,b0001-W4-paul_cezanne-style_aspects-gpt-image-2,715,measured,gpt-image-2,style_instruction,b0001-W4-paul_cezanne-style_instruction-gpt-image-2,714,measured,1,True,True,714,paul_cezanne,W4,0.015625
style_aspects,b0001-B1-paul_cezanne-style_aspects-gpt-image-2,943,measured,gpt-image-2,style_instruction,b0001-B1-paul_cezanne-style_instruction-gpt-image-2,942,measured,1,True,True,942,paul_cezanne,B1,0.015625
style_aspects,b0001-B2-paul_cezanne-style_aspects-gpt-image-2,753,measured,gpt-image-2,style_instruction,b0001-B2-paul_cezanne-style_instruction-gpt-image-2,755,measured,1,True,True,753,paul_cezanne,B2,0.015625
style_aspects,b0001-B3-paul_cezanne-style_aspects-gpt-image-2,580,measured,gpt-image-2,style_instruction,b0001-B3-paul_cezanne-style_instruction-gpt-image-2,581,measured,1,True,True,580,paul_cezanne,B3,0.015625
style_aspects,b0001-B4-paul_cezanne-style_aspects-gpt-image-2,798,measured,gpt-image-2,style_instruction,b0001-B4-paul_cezanne-style_instruction-gpt-image-2,799,measured,1,True,True,798,paul_cezanne,B4,0.015625
style_aspects,b0001-R1-paul_cezanne-style_aspects-gpt-image-2,930,measured,gpt-image-2,style_instruction,b0001-R1-paul_cezanne-style_instruction-gpt-image-2,931,measured,1,True,True,930,paul_cezanne,R1,0.015625
style_aspects,b0001-R2-paul_cezanne-style_aspects-gpt-image-2,889,measured,gpt-image-2,style_instruction,b0001-R2-paul_cezanne-style_instruction-gpt-image-2,890,measured,1,True,True,889,paul_cezanne,R2,0.015625
style_aspects,b0001-R3-paul_cezanne-style_aspects-gpt-image-2,823,measured,gpt-image-2,style_instruction,b0001-R3-paul_cezanne-style_instruction-gpt-image-2,824,measured,1,True,True,823,paul_cezanne,R3,0.015625
style_aspects,b0001-R4-paul_cezanne-style_aspects-gpt-image-2,638,measured,gpt-image-2,style_instruction,b0001-R4-paul_cezanne-style_instruction-gpt-image-2,636,measured,1,True,True,636,paul_cezanne,R4,0.015625
style_aspects,b0001-L1-paul_cezanne-style_aspects-gpt-image-2,840,measured,gpt-image-2,style_instruction,b0001-L1-paul_cezanne-style_instruction-gpt-image-2,842,measured,1,True,True,840,paul_cezanne,L1,0.015625
style_aspects,b0001-L2-paul_cezanne-style_aspects-gpt-image-2,903,measured,gpt-image-2,style_instruction,b0001-L2-paul_cezanne-style_instruction-gpt-image-2,904,measured,1,True,True,903,paul_cezanne,L2,0.015625
style_aspects,b0001-L3-paul_cezanne-style_aspects-gpt-image-2,689,measured,gpt-image-2,style_instruction,b0001-L3-paul_cezanne-style_instruction-gpt-image-2,688,measured,1,True,True,688,paul_cezanne,L3,0.015625
style_aspects,b0001-L4-paul_cezanne-style_aspects-gpt-image-2,625,measured,gpt-image-2,style_instruction,b0001-L4-paul_cezanne-style_instruction-gpt-image-2,624,measured,1,True,True,624,paul_cezanne,L4,0.015625
style_aspects,b0002-W1-paul_cezanne-style_aspects-gpt-image-2,1292,measured,gpt-image-2,style_instruction,b0002-W1-paul_cezanne-style_instruction-gpt-image-2,1291,measured,2,True,True,1291,paul_cezanne,W1,0.015625
style_aspects,b0002-W2-paul_cezanne-style_aspects-gpt-image-2,1271,measured,gpt-image-2,style_instruction,b0002-W2-paul_cezanne-style_instruction-gpt-image-2,1269,measured,2,True,True,1269,paul_cezanne,W2,0.015625
style_aspects,b0002-W3-paul_cezanne-style_aspects-gpt-image-2,1389,measured,gpt-image-2,style_instruction,b0002-W3-paul_cezanne-style_instruction-gpt-image-2,1391,measured,2,True,True,1389,paul_cezanne,W3,0.015625
style_aspects,b0002-W4-paul_cezanne-style_aspects-gpt-image-2,1379,measured,gpt-image-2,style_instruction,b0002-W4-paul_cezanne-style_instruction-gpt-image-2,1377,measured,2,True,True,1377,paul_cezanne,W4,0.015625
style_aspects,b0002-B1-paul_cezanne-style_aspects-gpt-image-2,1202,measured,gpt-image-2,style_instruction,b0002-B1-paul_cezanne-style_instruction-gpt-image-2,1201,measured,2,True,True,1201,paul_cezanne,B1,0.015625
style_aspects,b0002-B2-paul_cezanne-style_aspects-gpt-image-2,1066,measured,gpt-image-2,style_instruction,b0002-B2-paul_cezanne-style_instruction-gpt-image-2,1067,measured,2,True,True,1066,paul_cezanne,B2,0.015625
style_aspects,b0002-B3-paul_cezanne-style_aspects-gpt-image-2,1143,measured,gpt-image-2,style_instruction,b0002-B3-paul_cezanne-style_instruction-gpt-image-2,1144,measured,2,True,True,1143,paul_cezanne,B3,0.015625
style_aspects,b0002-B4-paul_cezanne-style_aspects-gpt-image-2,1184,measured,gpt-image-2,style_instruction,b0002-B4-paul_cezanne-style_instruction-gpt-image-2,1183,measured,2,True,True,1183,paul_cezanne,B4,0.015625
style_aspects,b0002-R1-paul_cezanne-style_aspects-gpt-image-2,1433,measured,gpt-image-2,style_instruction,b0002-R1-paul_cezanne-style_instruction-gpt-image-2,1432,measured,2,True,True,1432,paul_cezanne,R1,0.015625
